02 01 004000 00108000 00356000 1.433600e-02 2.937848e+00 9.684018e+00 3.899721e+02 3.676160e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 004000 00108000 00356000 1.433600e-02 3.935401e+00 1.297225e+01 5.223881e+02 2.744320e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 004560 00123120 00405840 1.634304e-02 3.147497e+00 1.037508e+01 4.178010e+02 3.911680e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 004560 00123120 00405840 1.634304e-02 2.976098e+00 9.810102e+00 3.950495e+02 4.136960e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 004560 00123120 00405840 1.634304e-02 4.021216e+00 1.325512e+01 5.337793e+02 3.061760e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 005120 00138240 00455680 1.835008e-02 3.276699e+00 1.080097e+01 4.349515e+02 4.218880e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 005120 00138240 00455680 1.835008e-02 3.139535e+00 1.034884e+01 4.167442e+02 4.403200e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 005120 00138240 00455680 1.835008e-02 4.078550e+00 1.344411e+01 5.413897e+02 3.389440e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 005680 00153360 00505520 2.035712e-02 3.350461e+00 1.104411e+01 4.447427e+02 4.577280e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 005680 00153360 00505520 2.035712e-02 3.206973e+00 1.057113e+01 4.256959e+02 4.782080e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 005680 00153360 00505520 2.035712e-02 4.206900e+00 1.386719e+01 5.584270e+02 3.645440e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 006240 00168480 00555360 2.236416e-02 3.434890e+00 1.132242e+01 4.559499e+02 4.904960e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 006240 00168480 00555360 2.236416e-02 3.188590e+00 1.051054e+01 4.232558e+02 5.283840e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 006240 00168480 00555360 2.236416e-02 4.318406e+00 1.423474e+01 5.732284e+02 3.901440e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 006800 00183600 00605200 2.437120e-02 3.434806e+00 1.132214e+01 4.559387e+02 5.345280e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 006800 00183600 00605200 2.437120e-02 3.289851e+00 1.084432e+01 4.366972e+02 5.580800e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 006800 00183600 00605200 2.437120e-02 4.310021e+00 1.420711e+01 5.721154e+02 4.259840e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 007360 00198720 00655040 2.637824e-02 3.446936e+00 1.136212e+01 4.575489e+02 5.765120e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 007360 00198720 00655040 2.637824e-02 3.317308e+00 1.093483e+01 4.403419e+02 5.990400e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 007360 00198720 00655040 2.637824e-02 4.293418e+00 1.415238e+01 5.699115e+02 4.628480e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 007920 00213840 00704880 2.838528e-02 3.503828e+00 1.154965e+01 4.651007e+02 6.103040e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 007920 00213840 00704880 2.838528e-02 3.309479e+00 1.090902e+01 4.393027e+02 6.461440e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 007920 00213840 00704880 2.838528e-02 4.405657e+00 1.452235e+01 5.848101e+02 4.853760e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 008480 00228960 00754720 3.039232e-02 3.583233e+00 1.181140e+01 4.756410e+02 6.389760e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 008480 00228960 00754720 3.039232e-02 3.413645e+00 1.125239e+01 4.531298e+02 6.707200e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 008480 00228960 00754720 3.039232e-02 4.418849e+00 1.456583e+01 5.865613e+02 5.181440e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 009040 00244080 00804560 3.239936e-02 3.718555e+00 1.225746e+01 4.936038e+02 6.563840e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 009040 00244080 00804560 3.239936e-02 3.479699e+00 1.147012e+01 4.618978e+02 7.014400e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 009040 00244080 00804560 3.239936e-02 4.592666e+00 1.513879e+01 6.096339e+02 5.314560e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 009600 00259200 00854400 3.440640e-02 3.800676e+00 1.252815e+01 5.045045e+02 6.819840e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 009600 00259200 00854400 3.440640e-02 3.605769e+00 1.188568e+01 4.786325e+02 7.188480e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 009600 00259200 00854400 3.440640e-02 4.713687e+00 1.553771e+01 6.256983e+02 5.498880e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 010160 00274320 00904240 3.641344e-02 3.794485e+00 1.250775e+01 5.036827e+02 7.229440e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 010160 00274320 00904240 3.641344e-02 3.610386e+00 1.190090e+01 4.792453e+02 7.598080e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 010160 00274320 00904240 3.641344e-02 4.716384e+00 1.554660e+01 6.260563e+02 5.816320e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 010720 00289440 00954080 3.842048e-02 3.763732e+00 1.240637e+01 4.996005e+02 7.690240e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 010720 00289440 00954080 3.842048e-02 3.559902e+00 1.173449e+01 4.725441e+02 8.130560e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 010720 00289440 00954080 3.842048e-02 4.750525e+00 1.565914e+01 6.305882e+02 6.092800e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 011280 00304560 01003920 4.042752e-02 3.852615e+00 1.269936e+01 5.113990e+02 7.905280e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 011280 00304560 01003920 4.042752e-02 3.635964e+00 1.198522e+01 4.826406e+02 8.376320e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 011280 00304560 01003920 4.042752e-02 4.851907e+00 1.599332e+01 6.440457e+02 6.277120e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 011840 00319680 01053760 4.243456e-02 3.854167e+00 1.270448e+01 5.116049e+02 8.294400e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 011840 00319680 01053760 4.243456e-02 3.638549e+00 1.199374e+01 4.829837e+02 8.785920e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 011840 00319680 01053760 4.243456e-02 4.737291e+00 1.561552e+01 6.288316e+02 6.748160e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 012400 00334800 01103600 4.444160e-02 3.915606e+00 1.290700e+01 5.197605e+02 8.550400e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 012400 00334800 01103600 4.444160e-02 3.665394e+00 1.208222e+01 4.865471e+02 9.134080e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 012400 00334800 01103600 4.444160e-02 4.872625e+00 1.606162e+01 6.467958e+02 6.871040e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 012960 00349920 01153440 4.644864e-02 3.892013e+00 1.282923e+01 5.166287e+02 8.990720e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 012960 00349920 01153440 4.644864e-02 3.759282e+00 1.239171e+01 4.990099e+02 9.308160e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 012960 00349920 01153440 4.644864e-02 4.806171e+00 1.584256e+01 6.379747e+02 7.280640e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 013520 00365040 01203280 4.845568e-02 3.934706e+00 1.296996e+01 5.222958e+02 9.277440e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 013520 00365040 01203280 4.845568e-02 3.768334e+00 1.242154e+01 5.002114e+02 9.687040e-05 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 013520 00365040 01203280 4.845568e-02 4.917026e+00 1.620797e+01 6.526897e+02 7.424000e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 014080 00380160 01253120 5.046272e-02 3.871220e+00 1.276069e+01 5.138686e+02 9.820160e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 014080 00380160 01253120 5.046272e-02 3.668478e+00 1.209239e+01 4.869565e+02 1.036288e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 014080 00380160 01253120 5.046272e-02 4.917219e+00 1.620861e+01 6.527152e+02 7.731200e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 014640 00395280 01302960 5.246976e-02 3.967273e+00 1.307731e+01 5.266187e+02 9.963520e-05 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 014640 00395280 01302960 5.246976e-02 3.795631e+00 1.251152e+01 5.038348e+02 1.041408e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 014640 00395280 01302960 5.246976e-02 5.045956e+00 1.663297e+01 6.698039e+02 7.833600e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 015200 00410400 01352800 5.447680e-02 3.933084e+00 1.296461e+01 5.220805e+02 1.043456e-04 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 015200 00410400 01352800 5.447680e-02 3.752633e+00 1.236979e+01 4.981273e+02 1.093632e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 015200 00410400 01352800 5.447680e-02 4.887576e+00 1.611090e+01 6.487805e+02 8.396800e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 015760 00425520 01402640 5.648384e-02 4.022719e+00 1.326007e+01 5.339787e+02 1.057792e-04 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 015760 00425520 01402640 5.648384e-02 3.815857e+00 1.257820e+01 5.065197e+02 1.115136e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 015760 00425520 01402640 5.648384e-02 4.911902e+00 1.619108e+01 6.520095e+02 8.663040e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 016320 00440640 01452480 5.849088e-02 3.873200e+00 1.276721e+01 5.141314e+02 1.137664e-04 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 016320 00440640 01452480 5.849088e-02 3.677885e+00 1.212340e+01 4.882052e+02 1.198080e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 016320 00440640 01452480 5.849088e-02 4.951813e+00 1.632264e+01 6.573073e+02 8.898560e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 016880 00455760 01502320 6.049792e-02 3.995315e+00 1.316974e+01 5.303411e+02 1.140736e-04 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 016880 00455760 01502320 6.049792e-02 3.830276e+00 1.262573e+01 5.084337e+02 1.189888e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 016880 00455760 01502320 6.049792e-02 5.012141e+00 1.652150e+01 6.653153e+02 9.093120e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 017440 00470880 01552160 6.250496e-02 3.957347e+00 1.304459e+01 5.253012e+02 1.189888e-04 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 017440 00470880 01552160 6.250496e-02 3.781610e+00 1.246531e+01 5.019737e+02 1.245184e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
